Day,Price,Action Output,Action,Reward,Inventory,Initial Cash,Current Cash,Inventory Worth,Net Worth,Total Profit,Investment,HOLD,BUY,SELL,ALL,HOLD R,BUY R,SELL R
58,33.66666793823242,0,HOLD,4.5397868702434395e-05,[28.952667236328125],10000,9980.697998046875,33.66666793823242,10014.364665985107,9.650665283203125,0.14364665985107422,49,4,3,56,0.875,0.07142857142857142,0.05357142857142857
59,35.95000076293945,0,HOLD,4.5397868702434395e-05,[28.952667236328125],10000,9980.697998046875,35.95000076293945,10016.647998809814,9.650665283203125,0.16647998809814454,50,4,3,57,0.8771929824561403,0.07017543859649122,0.05263157894736842
60,35.21066665649414,0,HOLD,4.5397868702434395e-05,[28.952667236328125],10000,9980.697998046875,35.21066665649414,10015.90866470337,9.650665283203125,0.1590866470336914,51,4,3,58,0.8793103448275862,0.06896551724137931,0.05172413793103448
61,34.29066848754883,0,HOLD,4.5397868702434395e-05,[28.952667236328125],10000,9980.697998046875,34.29066848754883,10014.988666534424,9.650665283203125,0.14988666534423828,52,4,3,59,0.8813559322033898,0.06779661016949153,0.05084745762711865
62,33.47533416748047,0,HOLD,4.5397868702434395e-05,[28.952667236328125],10000,9980.697998046875,33.47533416748047,10014.173332214355,9.650665283203125,0.14173332214355466,53,4,3,60,0.8833333333333333,0.06666666666666667,0.05
63,34.93333435058594,0,HOLD,4.5397868702434395e-05,[28.952667236328125],10000,9980.697998046875,34.93333435058594,10015.631332397461,9.650665283203125,0.15631332397460937,54,4,3,61,0.8852459016393442,0.06557377049180328,0.04918032786885246
64,32.104000091552734,0,HOLD,4.5397868702434395e-05,[28.952667236328125],10000,9980.697998046875,32.104000091552734,10012.801998138428,9.650665283203125,0.12801998138427734,55,4,3,62,0.8870967741935484,0.06451612903225806,0.04838709677419355
65,30.29800033569336,0,HOLD,4.5397868702434395e-05,[28.952667236328125],10000,9980.697998046875,30.29800033569336,10010.995998382568,9.650665283203125,0.10995998382568359,56,4,3,63,0.8888888888888888,0.06349206349206349,0.047619047619047616
66,32.000667572021484,0,HOLD,4.5397868702434395e-05,[28.952667236328125],10000,9980.697998046875,32.000667572021484,10012.698665618896,9.650665283203125,0.12698665618896485,57,4,3,64,0.890625,0.0625,0.046875
67,34.41600036621094,2,SELL,0.9957784949627962,[],10000,10015.113998413086,0.0,10015.113998413086,15.113998413085938,0.15113998413085938,57,4,4,65,0.8769230769230769,0.06153846153846154,0.06153846153846154
68,36.36333465576172,0,HOLD,4.5397868702434395e-05,[],10000,10015.113998413086,0.0,10015.113998413086,15.113998413085938,0.15113998413085938,58,4,4,66,0.8787878787878788,0.06060606060606061,0.06060606060606061
69,36.589332580566406,0,HOLD,4.5397868702434395e-05,[],10000,10015.113998413086,0.0,10015.113998413086,15.113998413085938,0.15113998413085938,59,4,4,67,0.8805970149253731,0.05970149253731343,0.05970149253731343
70,38.20000076293945,0,HOLD,4.5397868702434395e-05,[],10000,10015.113998413086,0.0,10015.113998413086,15.113998413085938,0.15113998413085938,60,4,4,68,0.8823529411764706,0.058823529411764705,0.058823529411764705
71,43.39666748046875,1,BUY,0.5,[43.39666748046875],10000,9971.717330932617,43.39666748046875,10015.113998413086,15.113998413085938,0.15113998413085938,60,5,4,69,0.8695652173913043,0.07246376811594203,0.057971014492753624
72,47.32600021362305,0,HOLD,4.5397868702434395e-05,[43.39666748046875],10000,9971.717330932617,47.32600021362305,10019.04333114624,15.113998413085938,0.19043331146240233,61,5,4,70,0.8714285714285714,0.07142857142857142,0.05714285714285714
73,48.65533447265625,0,HOLD,4.5397868702434395e-05,[43.39666748046875],10000,9971.717330932617,48.65533447265625,10020.372665405273,15.113998413085938,0.20372665405273435,62,5,4,71,0.8732394366197183,0.07042253521126761,0.056338028169014086
74,49.680667877197266,0,HOLD,4.5397868702434395e-05,[43.39666748046875],10000,9971.717330932617,49.680667877197266,10021.397998809814,15.113998413085938,0.21397998809814453,63,5,4,72,0.875,0.06944444444444445,0.05555555555555555
75,50.259334564208984,0,HOLD,4.5397868702434395e-05,[43.39666748046875],10000,9971.717330932617,50.259334564208984,10021.976665496826,15.113998413085938,0.21976665496826173,64,5,4,73,0.8767123287671232,0.0684931506849315,0.0547945205479452
76,49.75733184814453,0,HOLD,4.5397868702434395e-05,[43.39666748046875],10000,9971.717330932617,49.75733184814453,10021.474662780762,15.113998413085938,0.21474662780761716,65,5,4,74,0.8783783783783784,0.06756756756756757,0.05405405405405406
77,45.781333923339844,0,HOLD,4.5397868702434395e-05,[43.39666748046875],10000,9971.717330932617,45.781333923339844,10017.498664855957,15.113998413085938,0.1749866485595703,66,5,4,75,0.88,0.06666666666666667,0.05333333333333334
78,48.807334899902344,0,HOLD,4.5397868702434395e-05,[43.39666748046875],10000,9971.717330932617,48.807334899902344,10020.52466583252,15.113998413085938,0.20524665832519529,67,5,4,76,0.881578947368421,0.06578947368421052,0.05263157894736842
79,47.04199981689453,0,HOLD,4.5397868702434395e-05,[43.39666748046875],10000,9971.717330932617,47.04199981689453,10018.759330749512,15.113998413085938,0.18759330749511718,68,5,4,77,0.8831168831168831,0.06493506493506493,0.05194805194805195
80,48.34333419799805,0,HOLD,4.5397868702434395e-05,[43.39666748046875],10000,9971.717330932617,48.34333419799805,10020.060665130615,15.113998413085938,0.20060665130615232,69,5,4,78,0.8846153846153846,0.0641025641025641,0.05128205128205128
81,53.25,0,HOLD,4.5397868702434395e-05,[43.39666748046875],10000,9971.717330932617,53.25,10024.967330932617,15.113998413085938,0.24967330932617188,70,5,4,79,0.8860759493670886,0.06329113924050633,0.05063291139240506
82,51.27466583251953,2,SELL,0.9996211526752662,[],10000,10022.991996765137,0.0,10022.991996765137,22.99199676513672,0.22991996765136719,70,5,5,80,0.875,0.0625,0.0625
83,53.367332458496094,0,HOLD,4.5397868702434395e-05,[],10000,10022.991996765137,0.0,10022.991996765137,22.99199676513672,0.22991996765136719,71,5,5,81,0.8765432098765432,0.06172839506172839,0.06172839506172839
84,52.12533187866211,0,HOLD,4.5397868702434395e-05,[],10000,10022.991996765137,0.0,10022.991996765137,22.99199676513672,0.22991996765136719,72,5,5,82,0.8780487804878049,0.06097560975609756,0.06097560975609756
85,46.75466537475586,0,HOLD,4.5397868702434395e-05,[],10000,10022.991996765137,0.0,10022.991996765137,22.99199676513672,0.22991996765136719,73,5,5,83,0.8795180722891566,0.060240963855421686,0.060240963855421686
86,50.74599838256836,0,HOLD,4.5397868702434395e-05,[],10000,10022.991996765137,0.0,10022.991996765137,22.99199676513672,0.22991996765136719,74,5,5,84,0.8809523809523809,0.05952380952380952,0.05952380952380952
87,51.2140007019043,0,HOLD,4.5397868702434395e-05,[],10000,10022.991996765137,0.0,10022.991996765137,22.99199676513672,0.22991996765136719,75,5,5,85,0.8823529411764706,0.058823529411764705,0.058823529411764705
88,52.172000885009766,1,BUY,0.5,[52.172000885009766],10000,9970.819995880127,52.172000885009766,10022.991996765137,22.99199676513672,0.22991996765136719,75,6,5,86,0.872093023255814,0.06976744186046512,0.05813953488372093
89,52.00266647338867,1,BUY,0.5,"[52.172000885009766, 52.00266647338867]",10000,9918.817329406738,104.00533294677734,10022.822662353516,22.99199676513672,0.22822662353515627,75,7,5,87,0.8620689655172413,0.08045977011494253,0.05747126436781609
90,54.62799835205078,0,HOLD,4.5397868702434395e-05,"[52.172000885009766, 52.00266647338867]",10000,9918.817329406738,109.25599670410156,10028.07332611084,22.99199676513672,0.2807332611083984,76,7,5,88,0.8636363636363636,0.07954545454545454,0.056818181818181816
91,54.08599853515625,0,HOLD,4.5397868702434395e-05,"[52.172000885009766, 52.00266647338867]",10000,9918.817329406738,108.1719970703125,10026.98932647705,22.99199676513672,0.2698932647705078,77,7,5,89,0.8651685393258427,0.07865168539325842,0.056179775280898875
92,53.96066665649414,0,HOLD,4.5397868702434395e-05,"[52.172000885009766, 52.00266647338867]",10000,9918.817329406738,107.92133331298828,10026.738662719727,22.99199676513672,0.26738662719726564,78,7,5,90,0.8666666666666667,0.07777777777777778,0.05555555555555555
93,52.73066711425781,0,HOLD,4.5397868702434395e-05,"[52.172000885009766, 52.00266647338867]",10000,9918.817329406738,105.46133422851562,10024.278663635254,22.99199676513672,0.24278663635253905,79,7,5,91,0.8681318681318682,0.07692307692307693,0.054945054945054944
94,53.55533218383789,2,SELL,0.7995254885784211,[52.00266647338867],10000,9972.372661590576,53.55533218383789,10025.927993774414,24.375328063964844,0.2592799377441406,79,7,6,92,0.8586956521739131,0.07608695652173914,0.06521739130434782
95,53.27799987792969,0,HOLD,4.5397868702434395e-05,[52.00266647338867],10000,9972.372661590576,53.27799987792969,10025.650661468506,24.375328063964844,0.2565066146850586,80,7,6,93,0.8602150537634409,0.07526881720430108,0.06451612903225806
96,54.242000579833984,0,HOLD,4.5397868702434395e-05,[52.00266647338867],10000,9972.372661590576,54.242000579833984,10026.61466217041,24.375328063964844,0.2661466217041016,81,7,6,94,0.8617021276595744,0.07446808510638298,0.06382978723404255
97,53.867332458496094,2,SELL,0.8658398801955239,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,81,7,7,95,0.8526315789473684,0.07368421052631578,0.07368421052631578
98,54.37066650390625,0,HOLD,0.5,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,81,7,7,95,0.8526315789473684,0.07368421052631578,0.07368421052631578
99,55.17333221435547,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,82,7,7,96,0.8541666666666666,0.07291666666666667,0.07291666666666667
100,54.45866775512695,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,83,7,7,97,0.8556701030927835,0.07216494845360824,0.07216494845360824
101,54.591331481933594,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,84,7,7,98,0.8571428571428571,0.07142857142857142,0.07142857142857142
102,54.68199920654297,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,85,7,7,99,0.8585858585858586,0.0707070707070707,0.0707070707070707
103,53.72066879272461,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,86,7,7,100,0.86,0.07,0.07
104,55.66666793823242,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,87,7,7,101,0.8613861386138614,0.06930693069306931,0.06930693069306931
105,59.87333297729492,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,88,7,7,102,0.8627450980392157,0.06862745098039216,0.06862745098039216
106,58.770668029785156,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,89,7,7,103,0.8640776699029126,0.06796116504854369,0.06796116504854369
107,58.86399841308594,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,90,7,7,104,0.8653846153846154,0.0673076923076923,0.0673076923076923
108,57.62533187866211,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,91,7,7,105,0.8666666666666667,0.06666666666666667,0.06666666666666667
109,59.04399871826172,0,HOLD,0.5,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,91,7,7,105,0.8666666666666667,0.06666666666666667,0.06666666666666667
110,63.327999114990234,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,92,7,7,106,0.8679245283018868,0.0660377358490566,0.0660377358490566
111,62.711334228515625,0,HOLD,4.5397868702434395e-05,[],10000,10026.239994049072,0.0,10026.239994049072,26.239994049072266,0.2623999404907226,93,7,7,107,0.8691588785046729,0.06542056074766354,0.06542056074766354
112,68.336669921875,1,BUY,0.5,[68.336669921875],10000,9957.903324127197,68.336669921875,10026.239994049072,26.239994049072266,0.2623999404907226,93,8,7,108,0.8611111111111112,0.07407407407407407,0.06481481481481481
113,64.85600280761719,0,HOLD,4.5397868702434395e-05,[68.336669921875],10000,9957.903324127197,64.85600280761719,10022.759326934814,26.239994049072266,0.22759326934814456,94,8,7,109,0.8623853211009175,0.07339449541284404,0.06422018348623854
114,62.35200119018555,0,HOLD,4.5397868702434395e-05,[68.336669921875],10000,9957.903324127197,62.35200119018555,10020.255325317383,26.239994049072266,0.2025532531738281,95,8,7,110,0.8636363636363636,0.07272727272727272,0.06363636363636363
115,66.05999755859375,0,HOLD,4.5397868702434395e-05,[68.336669921875],10000,9957.903324127197,66.05999755859375,10023.963321685791,26.239994049072266,0.23963321685791014,96,8,7,111,0.8648648648648649,0.07207207207207207,0.06306306306306306
116,65.47533416748047,0,HOLD,4.5397868702434395e-05,[68.336669921875],10000,9957.903324127197,65.47533416748047,10023.378658294678,26.239994049072266,0.23378658294677732,97,8,7,112,0.8660714285714286,0.07142857142857142,0.0625
117,66.11933135986328,1,BUY,0.5,"[68.336669921875, 66.11933135986328]",10000,9891.783992767334,132.23866271972656,10024.02265548706,26.239994049072266,0.24022655487060549,97,9,7,113,0.8584070796460177,0.07964601769911504,0.061946902654867256
118,66.9306640625,0,HOLD,4.5397868702434395e-05,"[68.336669921875, 66.11933135986328]",10000,9891.783992767334,133.861328125,10025.645320892334,26.239994049072266,0.25645320892333984,98,9,7,114,0.8596491228070176,0.07894736842105263,0.06140350877192982
119,66.72666931152344,0,HOLD,4.5397868702434395e-05,"[68.336669921875, 66.11933135986328]",10000,9891.783992767334,133.45333862304688,10025.23733139038,26.239994049072266,0.25237331390380857,99,9,7,115,0.8608695652173913,0.0782608695652174,0.06086956521739131
120,66.28800201416016,0,HOLD,4.5397868702434395e-05,"[68.336669921875, 66.11933135986328]",10000,9891.783992767334,132.5760040283203,10024.359996795654,26.239994049072266,0.24359996795654298,100,9,7,116,0.8620689655172413,0.07758620689655173,0.0603448275862069
121,66.78533172607422,2,SELL,0.17489307514566482,[66.11933135986328],10000,9958.569324493408,66.78533172607422,10025.354656219482,24.688655853271484,0.25354656219482424,100,9,8,117,0.8547008547008547,0.07692307692307693,0.06837606837606838
122,64.0566635131836,0,HOLD,4.5397868702434395e-05,[66.11933135986328],10000,9958.569324493408,64.0566635131836,10022.625988006592,24.688655853271484,0.226259880065918,101,9,8,118,0.8559322033898306,0.07627118644067797,0.06779661016949153
123,65.73200225830078,1,BUY,0.5,"[66.11933135986328, 65.73200225830078]",10000,9892.837322235107,131.46400451660156,10024.301326751709,24.688655853271484,0.24301326751708985,101,10,8,119,0.8487394957983193,0.08403361344537816,0.06722689075630252
124,63.982666015625,0,HOLD,4.5397868702434395e-05,"[66.11933135986328, 65.73200225830078]",10000,9892.837322235107,127.96533203125,10020.802654266357,24.688655853271484,0.20802654266357423,102,10,8,120,0.85,0.08333333333333333,0.06666666666666667
125,67.29000091552734,2,SELL,0.7632660197362683,[65.73200225830078],10000,9960.127323150635,67.29000091552734,10027.417324066162,25.859325408935547,0.2741732406616211,102,10,9,121,0.8429752066115702,0.08264462809917356,0.0743801652892562
126,71.98733520507812,0,HOLD,4.5397868702434395e-05,[65.73200225830078],10000,9960.127323150635,71.98733520507812,10032.114658355713,25.859325408935547,0.3211465835571289,103,10,9,122,0.8442622950819673,0.08196721311475409,0.07377049180327869
127,74.64199829101562,0,HOLD,4.5397868702434395e-05,[65.73200225830078],10000,9960.127323150635,74.64199829101562,10034.76932144165,25.859325408935547,0.3476932144165039,104,10,9,123,0.8455284552845529,0.08130081300813008,0.07317073170731707
128,80.57733154296875,1,BUY,0.5,"[65.73200225830078, 80.57733154296875]",10000,9879.549991607666,161.1546630859375,10040.704654693604,25.859325408935547,0.40704654693603515,104,11,9,124,0.8387096774193549,0.08870967741935484,0.07258064516129033
