Day,Price,Action Output,Action,Reward,Inventory,Initial Cash,Current Cash,Inventory Worth,Net Worth,Total Profit,Investment,HOLD,BUY,SELL,ALL,HOLD R,BUY R,SELL R
55,28.50933265686035,0,HOLD,4.5397868702434395e-05,[49.96666717529297],10000,9948.218669891357,28.50933265686035,9976.728002548218,-1.8146629333496094,-0.23271997451782228,43,6,5,54,0.7962962962962963,0.1111111111111111,0.09259259259259259
56,28.50200080871582,1,BUY,0.5,"[49.96666717529297, 28.50200080871582]",10000,9919.716669082642,57.00400161743164,9976.720670700073,-1.8146629333496094,-0.23279329299926757,43,7,5,55,0.7818181818181819,0.12727272727272726,0.09090909090909091
57,28.952667236328125,2,SELL,7.477144667966597e-10,[28.50200080871582],10000,9948.66933631897,28.952667236328125,9977.622003555298,-22.828662872314453,-0.2237799644470215,43,7,6,56,0.7678571428571429,0.125,0.10714285714285714
58,33.66666793823242,2,SELL,0.9943175103630856,[],10000,9982.336004257202,0.0,9982.336004257202,-17.66399574279785,-0.1766399574279785,43,7,7,57,0.7543859649122807,0.12280701754385964,0.12280701754385964
59,35.95000076293945,1,BUY,0.5,[35.95000076293945],10000,9946.386003494263,35.95000076293945,9982.336004257202,-17.66399574279785,-0.1766399574279785,43,8,7,58,0.7413793103448276,0.13793103448275862,0.1206896551724138
60,35.21066665649414,0,HOLD,4.5397868702434395e-05,[35.95000076293945],10000,9946.386003494263,35.21066665649414,9981.596670150757,-17.66399574279785,-0.18403329849243164,44,8,7,59,0.7457627118644068,0.13559322033898305,0.11864406779661017
61,34.29066848754883,0,HOLD,4.5397868702434395e-05,[35.95000076293945],10000,9946.386003494263,34.29066848754883,9980.676671981812,-17.66399574279785,-0.19323328018188476,45,8,7,60,0.75,0.13333333333333333,0.11666666666666667
62,33.47533416748047,0,HOLD,4.5397868702434395e-05,[35.95000076293945],10000,9946.386003494263,33.47533416748047,9979.861337661743,-17.66399574279785,-0.20138662338256835,46,8,7,61,0.7540983606557377,0.13114754098360656,0.11475409836065574
63,34.93333435058594,0,HOLD,4.5397868702434395e-05,[35.95000076293945],10000,9946.386003494263,34.93333435058594,9981.319337844849,-17.66399574279785,-0.18680662155151367,47,8,7,62,0.7580645161290323,0.12903225806451613,0.11290322580645161
64,32.104000091552734,2,SELL,0.02091809614034142,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,47,8,8,63,0.746031746031746,0.12698412698412698,0.12698412698412698
65,30.29800033569336,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,48,8,8,64,0.75,0.125,0.125
66,32.000667572021484,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,49,8,8,65,0.7538461538461538,0.12307692307692308,0.12307692307692308
67,34.41600036621094,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,50,8,8,66,0.7575757575757576,0.12121212121212122,0.12121212121212122
68,36.36333465576172,0,HOLD,0.5,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,50,8,8,66,0.7575757575757576,0.12121212121212122,0.12121212121212122
69,36.589332580566406,0,HOLD,0.5,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,50,8,8,66,0.7575757575757576,0.12121212121212122,0.12121212121212122
70,38.20000076293945,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,51,8,8,67,0.7611940298507462,0.11940298507462686,0.11940298507462686
71,43.39666748046875,0,HOLD,0.5,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,51,8,8,67,0.7611940298507462,0.11940298507462686,0.11940298507462686
72,47.32600021362305,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,52,8,8,68,0.7647058823529411,0.11764705882352941,0.11764705882352941
73,48.65533447265625,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,53,8,8,69,0.7681159420289855,0.11594202898550725,0.11594202898550725
74,49.680667877197266,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,54,8,8,70,0.7714285714285715,0.11428571428571428,0.11428571428571428
75,50.259334564208984,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,55,8,8,71,0.7746478873239436,0.11267605633802817,0.11267605633802817
76,49.75733184814453,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,56,8,8,72,0.7777777777777778,0.1111111111111111,0.1111111111111111
77,45.781333923339844,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,57,8,8,73,0.7808219178082192,0.1095890410958904,0.1095890410958904
78,48.807334899902344,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,58,8,8,74,0.7837837837837838,0.10810810810810811,0.10810810810810811
79,47.04199981689453,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,59,8,8,75,0.7866666666666666,0.10666666666666667,0.10666666666666667
80,48.34333419799805,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,60,8,8,76,0.7894736842105263,0.10526315789473684,0.10526315789473684
81,53.25,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,61,8,8,77,0.7922077922077922,0.1038961038961039,0.1038961038961039
82,51.27466583251953,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,62,8,8,78,0.7948717948717948,0.10256410256410256,0.10256410256410256
83,53.367332458496094,0,HOLD,4.5397868702434395e-05,[],10000,9978.490003585815,0.0,9978.490003585815,-21.50999641418457,-0.21509996414184573,63,8,8,79,0.7974683544303798,0.10126582278481013,0.10126582278481013
84,52.12533187866211,1,BUY,0.5,[52.12533187866211],10000,9926.364671707153,52.12533187866211,9978.490003585815,-21.50999641418457,-0.21509996414184573,63,9,8,80,0.7875,0.1125,0.1
85,46.75466537475586,0,HOLD,4.5397868702434395e-05,[52.12533187866211],10000,9926.364671707153,46.75466537475586,9973.11933708191,-21.50999641418457,-0.2688066291809082,64,9,8,81,0.7901234567901234,0.1111111111111111,0.09876543209876543
86,50.74599838256836,0,HOLD,4.5397868702434395e-05,[52.12533187866211],10000,9926.364671707153,50.74599838256836,9977.110670089722,-21.50999641418457,-0.2288932991027832,65,9,8,82,0.7926829268292683,0.10975609756097561,0.0975609756097561
87,51.2140007019043,0,HOLD,4.5397868702434395e-05,[52.12533187866211],10000,9926.364671707153,51.2140007019043,9977.578672409058,-21.50999641418457,-0.22421327590942383,66,9,8,83,0.7951807228915663,0.10843373493975904,0.0963855421686747
88,52.172000885009766,0,HOLD,4.5397868702434395e-05,[52.12533187866211],10000,9926.364671707153,52.172000885009766,9978.536672592163,-21.50999641418457,-0.21463327407836913,67,9,8,84,0.7976190476190477,0.10714285714285714,0.09523809523809523
89,52.00266647338867,2,SELL,0.4693720434529615,[],10000,9978.367338180542,0.0,9978.367338180542,-21.632661819458008,-0.2163266181945801,67,9,9,85,0.788235294117647,0.10588235294117647,0.10588235294117647
90,54.62799835205078,0,HOLD,4.5397868702434395e-05,[],10000,9978.367338180542,0.0,9978.367338180542,-21.632661819458008,-0.2163266181945801,68,9,9,86,0.7906976744186046,0.10465116279069768,0.10465116279069768
91,54.08599853515625,0,HOLD,4.5397868702434395e-05,[],10000,9978.367338180542,0.0,9978.367338180542,-21.632661819458008,-0.2163266181945801,69,9,9,87,0.7931034482758621,0.10344827586206896,0.10344827586206896
92,53.96066665649414,0,HOLD,4.5397868702434395e-05,[],10000,9978.367338180542,0.0,9978.367338180542,-21.632661819458008,-0.2163266181945801,70,9,9,88,0.7954545454545454,0.10227272727272728,0.10227272727272728
93,52.73066711425781,0,HOLD,4.5397868702434395e-05,[],10000,9978.367338180542,0.0,9978.367338180542,-21.632661819458008,-0.2163266181945801,71,9,9,89,0.797752808988764,0.10112359550561797,0.10112359550561797
94,53.55533218383789,0,HOLD,4.5397868702434395e-05,[],10000,9978.367338180542,0.0,9978.367338180542,-21.632661819458008,-0.2163266181945801,72,9,9,90,0.8,0.1,0.1
95,53.27799987792969,1,BUY,0.5,[53.27799987792969],10000,9925.089338302612,53.27799987792969,9978.367338180542,-21.632661819458008,-0.2163266181945801,72,10,9,91,0.7912087912087912,0.10989010989010989,0.0989010989010989
96,54.242000579833984,0,HOLD,4.5397868702434395e-05,[53.27799987792969],10000,9925.089338302612,54.242000579833984,9979.331338882446,-21.632661819458008,-0.2066866111755371,73,10,9,92,0.7934782608695652,0.10869565217391304,0.09782608695652174
97,53.867332458496094,0,HOLD,4.5397868702434395e-05,[53.27799987792969],10000,9925.089338302612,53.867332458496094,9978.956670761108,-21.632661819458008,-0.210433292388916,74,10,9,93,0.7956989247311828,0.10752688172043011,0.0967741935483871
98,54.37066650390625,0,HOLD,4.5397868702434395e-05,[53.27799987792969],10000,9925.089338302612,54.37066650390625,9979.460004806519,-21.632661819458008,-0.20539995193481447,75,10,9,94,0.7978723404255319,0.10638297872340426,0.09574468085106383
99,55.17333221435547,0,HOLD,4.5397868702434395e-05,[53.27799987792969],10000,9925.089338302612,55.17333221435547,9980.262670516968,-21.632661819458008,-0.19737329483032226,76,10,9,95,0.8,0.10526315789473684,0.09473684210526316
100,54.45866775512695,0,HOLD,4.5397868702434395e-05,[53.27799987792969],10000,9925.089338302612,54.45866775512695,9979.54800605774,-21.632661819458008,-0.20451993942260743,77,10,9,96,0.8020833333333334,0.10416666666666667,0.09375
101,54.591331481933594,1,BUY,0.5,"[53.27799987792969, 54.591331481933594]",10000,9870.498006820679,109.18266296386719,9979.680669784546,-21.632661819458008,-0.203193302154541,77,11,9,97,0.7938144329896907,0.1134020618556701,0.09278350515463918
102,54.68199920654297,0,HOLD,4.5397868702434395e-05,"[53.27799987792969, 54.591331481933594]",10000,9870.498006820679,109.36399841308594,9979.862005233765,-21.632661819458008,-0.2013799476623535,78,11,9,98,0.7959183673469388,0.11224489795918367,0.09183673469387756
103,53.72066879272461,0,HOLD,4.5397868702434395e-05,"[53.27799987792969, 54.591331481933594]",10000,9870.498006820679,107.44133758544922,9977.939344406128,-21.632661819458008,-0.22060655593872072,79,11,9,99,0.797979797979798,0.1111111111111111,0.09090909090909091
104,55.66666793823242,0,HOLD,4.5397868702434395e-05,"[53.27799987792969, 54.591331481933594]",10000,9870.498006820679,111.33333587646484,9981.831342697144,-21.632661819458008,-0.18168657302856445,80,11,9,100,0.8,0.11,0.09
105,59.87333297729492,0,HOLD,4.5397868702434395e-05,"[53.27799987792969, 54.591331481933594]",10000,9870.498006820679,119.74666595458984,9990.244672775269,-21.632661819458008,-0.09755327224731446,81,11,9,101,0.801980198019802,0.10891089108910891,0.0891089108910891
106,58.770668029785156,0,HOLD,4.5397868702434395e-05,"[53.27799987792969, 54.591331481933594]",10000,9870.498006820679,117.54133605957031,9988.039342880249,-21.632661819458008,-0.11960657119750977,82,11,9,102,0.803921568627451,0.10784313725490197,0.08823529411764706
107,58.86399841308594,0,HOLD,4.5397868702434395e-05,"[53.27799987792969, 54.591331481933594]",10000,9870.498006820679,117.72799682617188,9988.22600364685,-21.632661819458008,-0.11773996353149414,83,11,9,103,0.8058252427184466,0.10679611650485436,0.08737864077669903
108,57.62533187866211,0,HOLD,4.5397868702434395e-05,"[53.27799987792969, 54.591331481933594]",10000,9870.498006820679,115.25066375732422,9985.748670578003,-21.632661819458008,-0.14251329421997072,84,11,9,104,0.8076923076923077,0.10576923076923077,0.08653846153846154
109,59.04399871826172,0,HOLD,4.5397868702434395e-05,"[53.27799987792969, 54.591331481933594]",10000,9870.498006820679,118.08799743652344,9988.586004257202,-21.632661819458008,-0.11413995742797851,85,11,9,105,0.8095238095238095,0.10476190476190476,0.08571428571428572
110,63.327999114990234,0,HOLD,4.5397868702434395e-05,"[53.27799987792969, 54.591331481933594]",10000,9870.498006820679,126.65599822998047,9997.15400505066,-21.632661819458008,-0.0284599494934082,86,11,9,106,0.8113207547169812,0.10377358490566038,0.08490566037735849
111,62.711334228515625,2,SELL,0.9999199944346914,[54.591331481933594],10000,9933.209341049194,62.711334228515625,9995.92067527771,-12.19932746887207,-0.04079324722290039,86,11,10,107,0.8037383177570093,0.102803738317757,0.09345794392523364
112,68.336669921875,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,68.336669921875,10001.54601097107,-12.19932746887207,0.015460109710693358,87,11,10,108,0.8055555555555556,0.10185185185185185,0.09259259259259259
113,64.85600280761719,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,64.85600280761719,9998.065343856812,-12.19932746887207,-0.019346561431884766,88,11,10,109,0.8073394495412844,0.10091743119266056,0.09174311926605505
114,62.35200119018555,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,62.35200119018555,9995.56134223938,-12.19932746887207,-0.044386577606201176,89,11,10,110,0.8090909090909091,0.1,0.09090909090909091
115,66.05999755859375,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,66.05999755859375,9999.269338607788,-12.19932746887207,-0.00730661392211914,90,11,10,111,0.8108108108108109,0.0990990990990991,0.09009009009009009
116,65.47533416748047,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,65.47533416748047,9998.684675216675,-12.19932746887207,-0.013153247833251952,91,11,10,112,0.8125,0.09821428571428571,0.08928571428571429
117,66.11933135986328,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,66.11933135986328,9999.328672409058,-12.19932746887207,-0.006713275909423828,92,11,10,113,0.8141592920353983,0.09734513274336283,0.08849557522123894
118,66.9306640625,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,66.9306640625,10000.140005111694,-12.19932746887207,0.0014000511169433593,93,11,10,114,0.8157894736842105,0.09649122807017543,0.08771929824561403
119,66.72666931152344,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,66.72666931152344,9999.936010360718,-12.19932746887207,-0.0006398963928222656,94,11,10,115,0.8173913043478261,0.09565217391304348,0.08695652173913043
120,66.28800201416016,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,66.28800201416016,9999.497343063354,-12.19932746887207,-0.005026569366455078,95,11,10,116,0.8189655172413793,0.09482758620689655,0.08620689655172414
121,66.78533172607422,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,66.78533172607422,9999.994672775269,-12.19932746887207,-5.3272247314453124e-05,96,11,10,117,0.8205128205128205,0.09401709401709402,0.08547008547008547
122,64.0566635131836,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,64.0566635131836,9997.266004562378,-12.19932746887207,-0.027339954376220704,97,11,10,118,0.8220338983050848,0.09322033898305085,0.0847457627118644
123,65.73200225830078,0,HOLD,4.5397868702434395e-05,[54.591331481933594],10000,9933.209341049194,65.73200225830078,9998.941343307495,-12.19932746887207,-0.010586566925048828,98,11,10,119,0.8235294117647058,0.09243697478991597,0.08403361344537816
124,63.982666015625,2,SELL,0.9999165629392859,[],10000,9997.19200706482,0.0,9997.19200706482,-2.807992935180664,-0.02807992935180664,98,11,11,120,0.8166666666666667,0.09166666666666666,0.09166666666666666
