Day,Price,Action True,Action Final,Action,Inventory,Reward,Total Reward,Initial Cash,Current Cash,Inventory Worth,Net Worth,Total Profit,Investment,HOLD,BUY,SELL,ALL,HOLD R,BUY R,SELL R
20,199.74000549316406,0,0,HOLD,[],0.0,5.4,10000,10013.169998168945,0.0,10013.169998168945,13.169998168945312,0.13169998168945313,10,5,5,20,0.5,0.25,0.25
21,198.99000549316406,1,1,BUY,[198.99000549316406],1.0,6.4,10000,9814.179992675781,198.99000549316406,10013.169998168945,13.169998168945312,0.13169998168945313,10,6,5,21,0.47619047619047616,0.2857142857142857,0.23809523809523808
22,196.85000610351562,2,2,SELL,[],-1.0,5.4,10000,10011.029998779297,0.0,10011.029998779297,11.029998779296875,0.11029998779296873,10,6,6,22,0.45454545454545453,0.2727272727272727,0.2727272727272727
23,199.25999450683594,0,0,HOLD,[],0.0,5.4,10000,10011.029998779297,0.0,10011.029998779297,11.029998779296875,0.11029998779296873,11,6,6,23,0.4782608695652174,0.2608695652173913,0.2608695652173913
24,203.94000244140625,0,0,HOLD,[],0.0,5.4,10000,10011.029998779297,0.0,10011.029998779297,11.029998779296875,0.11029998779296873,12,6,6,24,0.5,0.25,0.25
25,202.0800018310547,0,2,SELL,[],-1.0,4.4,10000,10011.029998779297,0.0,10011.029998779297,11.029998779296875,0.11029998779296873,13,6,6,25,0.52,0.24,0.24
26,206.0,0,0,HOLD,[],0.0,4.4,10000,10011.029998779297,0.0,10011.029998779297,11.029998779296875,0.11029998779296873,14,6,6,26,0.5384615384615384,0.23076923076923078,0.23076923076923078
27,207.00999450683594,1,1,BUY,[207.00999450683594],1.0,5.4,10000,9804.020004272461,207.00999450683594,10011.029998779297,11.029998779296875,0.11029998779296873,14,7,6,27,0.5185185185185185,0.25925925925925924,0.2222222222222222
28,206.10000610351562,1,1,BUY,"[207.00999450683594, 206.10000610351562]",1.0,6.4,10000,9597.919998168945,412.20001220703125,10010.120010375977,11.029998779296875,0.10120010375976564,14,8,6,28,0.5,0.2857142857142857,0.21428571428571427
29,205.8000030517578,0,0,HOLD,"[207.00999450683594, 206.10000610351562]",0.0,6.4,10000,9597.919998168945,411.6000061035156,10009.520004272461,11.029998779296875,0.09520004272460938,15,8,6,29,0.5172413793103449,0.27586206896551724,0.20689655172413793
30,207.11000061035156,2,2,SELL,[206.10000610351562],1.0,7.4,10000,9805.029998779297,207.11000061035156,10012.139999389648,11.1300048828125,0.12139999389648437,15,8,7,30,0.5,0.26666666666666666,0.23333333333333334
31,207.50999450683594,2,2,SELL,[],1.0,8.4,10000,10012.539993286133,0.0,10012.539993286133,12.539993286132812,0.12539993286132814,15,8,8,31,0.4838709677419355,0.25806451612903225,0.25806451612903225
32,208.9499969482422,1,1,BUY,[208.9499969482422],1.0,9.4,10000,9803.58999633789,208.9499969482422,10012.539993286133,12.539993286132812,0.12539993286132814,15,9,8,32,0.46875,0.28125,0.25
33,207.05999755859375,1,1,BUY,"[208.9499969482422, 207.05999755859375]",1.0,10.4,10000,9596.529998779297,414.1199951171875,10010.649993896484,12.539993286132812,0.10649993896484375,15,10,8,33,0.45454545454545453,0.30303030303030304,0.24242424242424243
34,210.75999450683594,2,2,SELL,[207.05999755859375],1.0,11.4,10000,9807.289993286133,210.75999450683594,10018.049987792969,14.349990844726562,0.1804998779296875,15,10,9,34,0.4411764705882353,0.29411764705882354,0.2647058823529412
35,206.6699981689453,0,0,HOLD,[207.05999755859375],0.0,11.4,10000,9807.289993286133,206.6699981689453,10013.959991455078,14.349990844726562,0.13959991455078125,16,10,9,35,0.45714285714285713,0.2857142857142857,0.2571428571428571
36,201.91000366210938,2,2,SELL,[],-1.0,10.4,10000,10009.199996948242,0.0,10009.199996948242,9.199996948242188,0.09199996948242188,16,10,10,36,0.4444444444444444,0.2777777777777778,0.2777777777777778
37,194.3699951171875,1,1,BUY,[194.3699951171875],1.0,11.4,10000,9814.830001831055,194.3699951171875,10009.199996948242,9.199996948242188,0.09199996948242188,16,11,10,37,0.43243243243243246,0.2972972972972973,0.2702702702702703
38,186.72999572753906,2,2,SELL,[],-1.5,9.9,10000,10001.559997558594,0.0,10001.559997558594,1.55999755859375,0.015599975585937498,16,11,11,38,0.42105263157894735,0.2894736842105263,0.2894736842105263
39,190.6699981689453,0,0,HOLD,[],0.0,9.9,10000,10001.559997558594,0.0,10001.559997558594,1.55999755859375,0.015599975585937498,17,11,11,39,0.4358974358974359,0.28205128205128205,0.28205128205128205
40,180.64999389648438,0,2,SELL,[],-1.0,8.9,10000,10001.559997558594,0.0,10001.559997558594,1.55999755859375,0.015599975585937498,18,11,11,40,0.45,0.275,0.275
41,190.8800048828125,1,1,BUY,[190.8800048828125],1.0,9.9,10000,9810.679992675781,190.8800048828125,10001.559997558594,1.55999755859375,0.015599975585937498,18,12,11,41,0.43902439024390244,0.2926829268292683,0.2682926829268293
42,190.8300018310547,1,1,BUY,"[190.8800048828125, 190.8300018310547]",1.0,10.9,10000,9619.849990844727,381.6600036621094,10001.509994506836,1.55999755859375,0.015099945068359374,18,13,11,42,0.42857142857142855,0.30952380952380953,0.2619047619047619
43,180.5500030517578,2,2,SELL,[190.8300018310547],-2.1,8.8,10000,9800.399993896484,180.5500030517578,9980.949996948242,-8.770004272460938,-0.19050003051757813,18,13,12,43,0.4186046511627907,0.3023255813953488,0.27906976744186046
44,191.4199981689453,0,0,HOLD,[190.8300018310547],0.0,8.8,10000,9800.399993896484,191.4199981689453,9991.81999206543,-8.770004272460938,-0.08180007934570313,19,13,12,44,0.4318181818181818,0.29545454545454547,0.2727272727272727
45,184.0399932861328,1,1,BUY,"[190.8300018310547, 184.0399932861328]",1.0,9.8,10000,9616.360000610352,368.0799865722656,9984.439987182617,-8.770004272460938,-0.15560012817382812,19,14,12,45,0.4222222222222222,0.3111111111111111,0.26666666666666666
46,173.4199981689453,1,1,BUY,"[190.8300018310547, 184.0399932861328, 173.4199981689453]",1.0,10.8,10000,9442.940002441406,520.2599945068359,9963.199996948242,-8.770004272460938,-0.3680000305175781,19,15,12,46,0.41304347826086957,0.32608695652173914,0.2608695652173913
47,160.0500030517578,1,1,BUY,"[190.8300018310547, 184.0399932861328, 173.4199981689453, 160.0500030517578]",1.0,11.8,10000,9282.889999389648,640.2000122070312,9923.09001159668,-8.770004272460938,-0.7690998840332032,19,16,12,47,0.40425531914893614,0.3404255319148936,0.2553191489361702
48,164.47999572753906,2,2,SELL,"[184.0399932861328, 173.4199981689453, 160.0500030517578]",-5.3,6.500000000000001,10000,9447.369995117188,493.4399871826172,9940.809982299805,-35.12001037597656,-0.5919001770019531,19,16,13,48,0.3958333333333333,0.3333333333333333,0.2708333333333333
49,154.39999389648438,2,2,SELL,"[173.4199981689453, 160.0500030517578]",-5.9,0.6000000000000005,10000,9601.769989013672,308.79998779296875,9910.56997680664,-64.760009765625,-0.8943002319335938,19,16,14,49,0.3877551020408163,0.32653061224489793,0.2857142857142857
50,136.0,2,2,SELL,[160.0500030517578],-7.5,-6.8999999999999995,10000,9737.769989013672,136.0,9873.769989013672,-102.18000793457031,-1.2623001098632811,19,16,15,50,0.38,0.32,0.3
51,158.02999877929688,2,2,SELL,[],-1.0,-7.8999999999999995,10000,9895.799987792969,0.0,9895.799987792969,-104.20001220703125,-1.0420001220703126,19,16,16,51,0.37254901960784315,0.3137254901960784,0.3137254901960784
52,148.0800018310547,0,2,SELL,[],-1.0,-8.899999999999999,10000,9895.799987792969,0.0,9895.799987792969,-104.20001220703125,-1.0420001220703126,20,16,16,52,0.38461538461538464,0.3076923076923077,0.3076923076923077
53,154.9199981689453,0,2,SELL,[],-1.0,-9.899999999999999,10000,9895.799987792969,0.0,9895.799987792969,-104.20001220703125,-1.0420001220703126,21,16,16,53,0.39622641509433965,0.3018867924528302,0.3018867924528302
54,141.82000732421875,1,1,BUY,[141.82000732421875],1.0,-8.899999999999999,10000,9753.97998046875,141.82000732421875,9895.799987792969,-104.20001220703125,-1.0420001220703126,21,17,16,54,0.3888888888888889,0.3148148148148148,0.2962962962962963
55,149.22999572753906,1,1,BUY,"[141.82000732421875, 149.22999572753906]",0.0,-8.899999999999999,10000,9604.749984741211,298.4599914550781,9903.209976196289,-104.20001220703125,-0.9679002380371093,21,18,16,55,0.38181818181818183,0.32727272727272727,0.2909090909090909
56,148.02000427246094,1,1,BUY,"[141.82000732421875, 149.22999572753906, 148.02000427246094]",0.0,-8.899999999999999,10000,9456.72998046875,444.0600128173828,9900.789993286133,-104.20001220703125,-0.9921000671386718,21,19,16,56,0.375,0.3392857142857143,0.2857142857142857
57,144.13999938964844,1,1,BUY,"[141.82000732421875, 149.22999572753906, 148.02000427246094, 144.13999938964844]",0.0,-8.899999999999999,10000,9312.589981079102,576.5599975585938,9889.149978637695,-104.20001220703125,-1.1085002136230468,21,20,16,57,0.3684210526315789,0.3508771929824561,0.2807017543859649
58,149.9600067138672,1,1,BUY,"[141.82000732421875, 149.22999572753906, 148.02000427246094, 144.13999938964844, 149.9600067138672]",0.0,-8.899999999999999,10000,9162.629974365234,749.8000335693359,9912.43000793457,-104.20001220703125,-0.8756999206542968,21,21,16,58,0.3620689655172414,0.3620689655172414,0.27586206896551724
59,149.99000549316406,0,0,HOLD,"[141.82000732421875, 149.22999572753906, 148.02000427246094, 144.13999938964844, 149.9600067138672]",0.0,-8.899999999999999,10000,9162.629974365234,749.9500274658203,9912.580001831055,-104.20001220703125,-0.8741999816894531,22,21,16,59,0.3728813559322034,0.3559322033898305,0.2711864406779661
60,160.8800048828125,2,2,SELL,"[149.22999572753906, 148.02000427246094, 144.13999938964844, 149.9600067138672]",3.8,-5.099999999999999,10000,9323.509979248047,643.52001953125,9967.029998779297,-85.1400146484375,-0.32970001220703127,22,21,17,60,0.36666666666666664,0.35,0.2833333333333333
61,141.57000732421875,2,2,SELL,"[148.02000427246094, 144.13999938964844, 149.9600067138672]",-1.5,-6.599999999999999,10000,9465.079986572266,424.71002197265625,9889.790008544922,-92.80000305175781,-1.1020999145507813,22,21,18,61,0.36065573770491804,0.3442622950819672,0.29508196721311475
62,155.91000366210938,0,0,HOLD,"[148.02000427246094, 144.13999938964844, 149.9600067138672]",0.0,-6.599999999999999,10000,9465.079986572266,467.7300109863281,9932.809997558594,-92.80000305175781,-0.6719000244140625,23,21,18,62,0.3709677419354839,0.3387096774193548,0.2903225806451613
63,156.10000610351562,2,2,SELL,"[144.13999938964844, 149.9600067138672]",1.6,-4.999999999999998,10000,9621.179992675781,312.20001220703125,9933.380004882812,-84.72000122070312,-0.666199951171875,23,21,19,63,0.36507936507936506,0.3333333333333333,0.30158730158730157
64,139.22000122070312,0,0,HOLD,"[144.13999938964844, 149.9600067138672]",0.0,-4.999999999999998,10000,9621.179992675781,278.44000244140625,9899.619995117188,-84.72000122070312,-1.0038000488281251,24,21,19,64,0.375,0.328125,0.296875
65,137.0500030517578,2,2,SELL,[149.9600067138672],-1.4,-6.399999999999999,10000,9758.229995727539,137.0500030517578,9895.279998779297,-91.80999755859375,-1.0472000122070313,24,21,20,65,0.36923076923076925,0.3230769230769231,0.3076923076923077
66,139.0,1,1,BUY,"[149.9600067138672, 139.0]",1.0,-5.399999999999999,10000,9619.229995727539,278.0,9897.229995727539,-91.80999755859375,-1.0277000427246095,24,22,20,66,0.36363636363636365,0.3333333333333333,0.30303030303030304
67,152.32000732421875,0,0,HOLD,"[149.9600067138672, 139.0]",0.0,-5.399999999999999,10000,9619.229995727539,304.6400146484375,9923.870010375977,-91.80999755859375,-0.7612998962402344,25,22,20,67,0.373134328358209,0.3283582089552239,0.29850746268656714
68,148.6999969482422,1,1,BUY,"[149.9600067138672, 139.0, 148.6999969482422]",1.0,-4.399999999999999,10000,9470.529998779297,446.09999084472656,9916.629989624023,-91.80999755859375,-0.8337001037597656,25,23,20,68,0.36764705882352944,0.3382352941176471,0.29411764705882354
69,159.2100067138672,1,1,BUY,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672]",0.0,-4.399999999999999,10000,9311.31999206543,636.8400268554688,9948.160018920898,-91.80999755859375,-0.5183998107910156,25,24,20,69,0.36231884057971014,0.34782608695652173,0.2898550724637681
70,164.89999389648438,1,1,BUY,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438]",0.0,-4.399999999999999,10000,9146.419998168945,824.4999694824219,9970.919967651367,-91.80999755859375,-0.2908003234863281,25,25,20,70,0.35714285714285715,0.35714285714285715,0.2857142857142857
71,160.9199981689453,1,1,BUY,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453]",0.0,-4.399999999999999,10000,8985.5,965.5199890136719,9951.019989013672,-91.80999755859375,-0.48980010986328126,25,26,20,71,0.352112676056338,0.36619718309859156,0.28169014084507044
72,172.22000122070312,0,0,HOLD,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453]",0.0,-4.399999999999999,10000,8985.5,1033.3200073242188,10018.820007324219,-91.80999755859375,0.18820007324218752,26,26,20,72,0.3611111111111111,0.3611111111111111,0.2777777777777778
73,169.13999938964844,1,1,BUY,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844]",0.0,-4.399999999999999,10000,8816.360000610352,1183.979995727539,10000.33999633789,-91.80999755859375,0.0033999633789062503,26,27,20,73,0.3561643835616438,0.3698630136986301,0.273972602739726
74,171.0,0,0,HOLD,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844]",0.0,-4.399999999999999,10000,8816.360000610352,1197.0,10013.360000610352,-91.80999755859375,0.13360000610351563,27,27,20,74,0.36486486486486486,0.36486486486486486,0.2702702702702703
75,180.94000244140625,1,1,BUY,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625]",0.0,-4.399999999999999,10000,8635.419998168945,1447.52001953125,10082.940017700195,-91.80999755859375,0.8294001770019531,27,28,20,75,0.36,0.37333333333333335,0.26666666666666666
76,177.8699951171875,0,0,HOLD,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625]",0.0,-4.399999999999999,10000,8635.419998168945,1422.9599609375,10058.379959106445,-91.80999755859375,0.5837995910644531,28,28,20,76,0.3684210526315789,0.3684210526315789,0.2631578947368421
77,170.02000427246094,1,1,BUY,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094]",0.0,-4.399999999999999,10000,8465.399993896484,1530.1800384521484,9995.580032348633,-91.80999755859375,-0.044199676513671876,28,29,20,77,0.36363636363636365,0.37662337662337664,0.2597402597402597
78,175.3699951171875,0,0,HOLD,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094]",0.0,-4.399999999999999,10000,8465.399993896484,1578.3299560546875,10043.729949951172,-91.80999755859375,0.4372994995117187,29,29,20,78,0.3717948717948718,0.3717948717948718,0.2564102564102564
79,175.5500030517578,0,0,HOLD,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094]",0.0,-4.399999999999999,10000,8465.399993896484,1579.9500274658203,10045.350021362305,-91.80999755859375,0.4535002136230469,30,29,20,79,0.379746835443038,0.3670886075949367,0.25316455696202533
80,180.35000610351562,1,1,BUY,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562]",0.0,-4.399999999999999,10000,8285.049987792969,1803.5000610351562,10088.550048828125,-91.80999755859375,0.8855004882812499,30,30,20,80,0.375,0.375,0.25
81,182.50999450683594,0,0,HOLD,"[149.9600067138672, 139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562]",0.0,-4.399999999999999,10000,8285.049987792969,1825.0999450683594,10110.149932861328,-91.80999755859375,1.1014993286132813,31,30,20,81,0.38271604938271603,0.37037037037037035,0.24691358024691357
82,177.30999755859375,2,2,SELL,"[139.0, 148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562]",5.5,1.1000000000000014,10000,8462.359985351562,1595.7899780273438,10058.149963378906,-64.46000671386719,0.5814996337890626,31,30,21,82,0.3780487804878049,0.36585365853658536,0.25609756097560976
83,187.89999389648438,2,2,SELL,"[148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562]",9.8,10.900000000000002,10000,8650.259979248047,1503.199951171875,10153.459930419922,-15.560012817382812,1.5345993041992188,31,30,22,83,0.37349397590361444,0.3614457831325301,0.26506024096385544
84,187.1300048828125,1,1,BUY,"[148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125]",0.0,10.900000000000002,10000,8463.129974365234,1684.1700439453125,10147.300018310547,-15.560012817382812,1.4730001831054689,31,31,22,84,0.36904761904761907,0.36904761904761907,0.2619047619047619
85,174.89999389648438,0,0,HOLD,"[148.6999969482422, 159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125]",0.0,10.900000000000002,10000,8463.129974365234,1574.0999450683594,10037.229919433594,-15.560012817382812,0.3722991943359375,32,31,22,85,0.3764705882352941,0.36470588235294116,0.25882352941176473
86,177.8000030517578,2,2,SELL,"[159.2100067138672, 164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125]",5.8,16.700000000000003,10000,8640.929977416992,1422.4000244140625,10063.330001831055,13.539993286132812,0.6333000183105468,32,31,23,86,0.37209302325581395,0.36046511627906974,0.26744186046511625
87,180.49000549316406,2,2,SELL,"[164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125]",4.3,21.000000000000004,10000,8821.419982910156,1263.4300384521484,10084.850021362305,34.81999206542969,0.8485002136230468,32,31,24,87,0.367816091954023,0.3563218390804598,0.27586206896551724
88,181.22999572753906,0,0,HOLD,"[164.89999389648438, 160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125]",0.0,21.000000000000004,10000,8821.419982910156,1268.6099700927734,10090.02995300293,34.81999206542969,0.9002995300292969,33,31,24,88,0.375,0.3522727272727273,0.2727272727272727
89,184.0,2,2,SELL,"[160.9199981689453, 169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125]",3.8,24.800000000000004,10000,9005.419982910156,1104.0,10109.419982910156,53.91999816894531,1.0941998291015624,33,31,25,89,0.3707865168539326,0.34831460674157305,0.2808988764044944
90,184.2899932861328,2,2,SELL,"[169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125]",4.7,29.500000000000004,10000,9189.709976196289,921.4499664306641,10111.159942626953,77.28999328613281,1.1115994262695312,33,31,26,90,0.36666666666666664,0.34444444444444444,0.28888888888888886
91,184.39999389648438,0,0,HOLD,"[169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125]",0.0,29.500000000000004,10000,9189.709976196289,921.9999694824219,10111.709945678711,77.28999328613281,1.1170994567871093,34,31,26,91,0.37362637362637363,0.34065934065934067,0.2857142857142857
92,180.97000122070312,1,1,BUY,"[169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125, 180.97000122070312]",0.0,29.500000000000004,10000,9008.739974975586,1085.8200073242188,10094.559982299805,77.28999328613281,0.9455998229980469,34,32,26,92,0.3695652173913043,0.34782608695652173,0.2826086956521739
93,176.86000061035156,0,0,HOLD,"[169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125, 180.97000122070312]",0.0,29.500000000000004,10000,9008.739974975586,1061.1600036621094,10069.899978637695,77.28999328613281,0.6989997863769531,35,32,26,93,0.3763440860215054,0.34408602150537637,0.27956989247311825
94,177.8699951171875,1,1,BUY,"[169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125, 180.97000122070312, 177.8699951171875]",0.0,29.500000000000004,10000,8830.869979858398,1245.0899658203125,10075.959945678711,77.28999328613281,0.7595994567871094,35,33,26,94,0.3723404255319149,0.35106382978723405,0.2765957446808511
95,180.72000122070312,0,0,HOLD,"[169.13999938964844, 180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125, 180.97000122070312, 177.8699951171875]",0.0,29.500000000000004,10000,8830.869979858398,1265.0400085449219,10095.90998840332,77.28999328613281,0.9590998840332031,36,33,26,95,0.37894736842105264,0.3473684210526316,0.2736842105263158
96,190.10000610351562,2,2,SELL,"[180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125, 180.97000122070312, 177.8699951171875]",4.2,33.7,10000,9020.969985961914,1140.6000366210938,10161.570022583008,98.25,1.615700225830078,36,33,27,96,0.375,0.34375,0.28125
97,194.7100067138672,0,0,HOLD,"[180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125, 180.97000122070312, 177.8699951171875]",0.0,33.7,10000,9020.969985961914,1168.2600402832031,10189.230026245117,98.25,1.8923002624511718,37,33,27,97,0.38144329896907214,0.3402061855670103,0.27835051546391754
98,196.63999938964844,1,1,BUY,"[180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125, 180.97000122070312, 177.8699951171875, 196.63999938964844]",0.0,33.7,10000,8824.329986572266,1376.479995727539,10200.809982299805,98.25,2.0080998229980467,37,34,27,98,0.37755102040816324,0.3469387755102041,0.2755102040816326
99,194.75,0,0,HOLD,"[180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125, 180.97000122070312, 177.8699951171875, 196.63999938964844]",0.0,33.7,10000,8824.329986572266,1363.25,10187.579986572266,98.25,1.8757998657226562,38,34,27,99,0.3838383838383838,0.3434343434343434,0.2727272727272727
100,195.77999877929688,1,1,BUY,"[180.94000244140625, 170.02000427246094, 180.35000610351562, 187.1300048828125, 180.97000122070312, 177.8699951171875, 196.63999938964844, 195.77999877929688]",0.0,33.7,10000,8628.549987792969,1566.239990234375,10194.789978027344,98.25,1.9478997802734372,38,35,27,100,0.38,0.35,0.27
101,199.52999877929688,2,2,SELL,"[170.02000427246094, 180.35000610351562, 187.1300048828125, 180.97000122070312, 177.8699951171875, 196.63999938964844, 195.77999877929688]",3.7,37.400000000000006,10000,8828.079986572266,1396.7099914550781,10224.789978027344,116.83999633789062,2.2478997802734377,38,35,28,101,0.37623762376237624,0.3465346534653465,0.27722772277227725
102,199.80999755859375,1,1,BUY,"[170.02000427246094, 180.35000610351562, 187.1300048828125, 180.97000122070312, 177.8699951171875, 196.63999938964844, 195.77999877929688, 199.80999755859375]",0.0,37.400000000000006,10000,8628.269989013672,1598.47998046875,10226.749969482422,116.83999633789062,2.267499694824219,38,36,28,102,0.37254901960784315,0.35294117647058826,0.27450980392156865
