Day,Price,Action Output,Action,Reward,Inventory,Initial Cash,Current Cash,Inventory Worth,Net Worth,Total Profit,Investment,HOLD,BUY,SELL,ALL,HOLD R,BUY R,SELL R
274,279.9366760253906,1,BUY,0.5,"[245.0366668701172, 294.36334228515625, 279.9366760253906]",10000,9727.646625518799,839.8100280761719,10567.45665359497,546.9833106994629,5.674566535949707,226,22,19,267,0.846441947565543,0.08239700374531835,0.07116104868913857
275,290.92999267578125,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906]",10000,9727.646625518799,872.7899780273438,10600.436603546143,546.9833106994629,6.004366035461426,227,22,19,268,0.8470149253731343,0.08208955223880597,0.0708955223880597
276,284.89666748046875,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906]",10000,9727.646625518799,854.6900024414062,10582.336627960205,546.9833106994629,5.823366279602051,228,22,19,269,0.8475836431226765,0.08178438661710037,0.07063197026022305
277,283.3299865722656,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906]",10000,9727.646625518799,849.9899597167969,10577.636585235596,546.9833106994629,5.776365852355958,229,22,19,270,0.8481481481481481,0.08148148148148149,0.07037037037037037
278,284.07666015625,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906]",10000,9727.646625518799,852.22998046875,10579.876605987549,546.9833106994629,5.798766059875488,230,22,19,271,0.8487084870848709,0.08118081180811808,0.07011070110701106
279,287.8066711425781,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906]",10000,9727.646625518799,863.4200134277344,10591.066638946533,546.9833106994629,5.910666389465332,231,22,19,272,0.8492647058823529,0.08088235294117647,0.06985294117647059
280,283.1533203125,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906]",10000,9727.646625518799,849.4599609375,10577.106586456299,546.9833106994629,5.771065864562988,232,22,19,273,0.8498168498168498,0.08058608058608059,0.0695970695970696
281,268.2733459472656,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906]",10000,9727.646625518799,804.8200378417969,10532.466663360596,546.9833106994629,5.324666633605957,233,22,19,274,0.8503649635036497,0.08029197080291971,0.06934306569343066
282,270.5533447265625,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906]",10000,9727.646625518799,811.6600341796875,10539.306659698486,546.9833106994629,5.3930665969848635,234,22,19,275,0.850909090909091,0.08,0.06909090909090909
283,272.0400085449219,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906]",10000,9727.646625518799,816.1200256347656,10543.766651153564,546.9833106994629,5.437666511535644,235,22,19,276,0.8514492753623188,0.07971014492753623,0.06884057971014493
284,265.40667724609375,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906]",10000,9727.646625518799,796.2200317382812,10523.86665725708,546.9833106994629,5.238666572570801,236,22,19,277,0.851985559566787,0.07942238267148015,0.06859205776173286
285,266.04998779296875,1,BUY,0.5,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875]",10000,9461.59663772583,1064.199951171875,10525.796588897705,546.9833106994629,5.257965888977051,236,23,19,278,0.8489208633093526,0.08273381294964029,0.0683453237410072
286,262.4599914550781,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875]",10000,9461.59663772583,1049.8399658203125,10511.436603546143,546.9833106994629,5.114366035461425,237,23,19,279,0.8494623655913979,0.08243727598566308,0.06810035842293907
287,260.4333190917969,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875]",10000,9461.59663772583,1041.7332763671875,10503.329914093018,546.9833106994629,5.033299140930176,238,23,19,280,0.85,0.08214285714285714,0.06785714285714285
288,238.1666717529297,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875]",10000,9461.59663772583,952.6666870117188,10414.263324737549,546.9833106994629,4.142633247375489,239,23,19,281,0.8505338078291815,0.08185053380782918,0.06761565836298933
289,232.94667053222656,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875]",10000,9461.59663772583,931.7866821289062,10393.383319854736,546.9833106994629,3.933833198547363,240,23,19,282,0.851063829787234,0.08156028368794327,0.0673758865248227
290,247.33999633789062,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875]",10000,9461.59663772583,989.3599853515625,10450.956623077393,546.9833106994629,4.509566230773926,241,23,19,283,0.8515901060070671,0.0812720848056537,0.06713780918727916
291,227.4066619873047,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875]",10000,9461.59663772583,909.6266479492188,10371.223285675049,546.9833106994629,3.712232856750488,242,23,19,284,0.852112676056338,0.08098591549295775,0.06690140845070422
292,225.1666717529297,0,HOLD,4.5397868702434395e-05,"[245.0366668701172, 294.36334228515625, 279.9366760253906, 266.04998779296875]",10000,9461.59663772583,900.6666870117188,10362.263324737549,546.9833106994629,3.622633247375488,243,23,19,285,0.8526315789473684,0.08070175438596491,0.06666666666666667
