Day,Price,Action Output,Action,Reward,Inventory,Initial Cash,Current Cash,Inventory Worth,Net Worth,Total Profit,Investment,HOLD,BUY,SELL,ALL,HOLD R,BUY R,SELL R
1,27.8886661529541,1,BUY,0.5,[27.8886661529541],10000,9972.111333847046,27.8886661529541,10000.0,0.0,0.0,0,1,0,1,0.0,1.0,0.0
2,28.68400001525879,1,BUY,0.5,"[27.8886661529541, 28.68400001525879]",10000,9943.427333831787,57.36800003051758,10000.795333862305,0.0,0.007953338623046875,0,2,0,2,0.0,1.0,0.0
3,29.534000396728516,0,HOLD,4.5397868702434395e-05,"[27.8886661529541, 28.68400001525879]",10000,9943.427333831787,59.06800079345703,10002.495334625244,0.0,0.02495334625244141,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0
4,30.1026668548584,0,HOLD,4.5397868702434395e-05,"[27.8886661529541, 28.68400001525879]",10000,9943.427333831787,60.2053337097168,10003.632667541504,0.0,0.03632667541503906,2,2,0,4,0.5,0.5,0.0
5,31.270666122436523,0,HOLD,4.5397868702434395e-05,"[27.8886661529541, 28.68400001525879]",10000,9943.427333831787,62.54133224487305,10005.96866607666,0.0,0.05968666076660156,3,2,0,5,0.6,0.4,0.0
6,32.80933380126953,0,HOLD,4.5397868702434395e-05,"[27.8886661529541, 28.68400001525879]",10000,9943.427333831787,65.61866760253906,10009.046001434326,0.0,0.09046001434326172,4,2,0,6,0.6666666666666666,0.3333333333333333,0.0
7,32.089332580566406,1,BUY,0.5,"[27.8886661529541, 28.68400001525879, 32.089332580566406]",10000,9911.33800125122,96.26799774169922,10007.60599899292,0.0,0.07605998992919921,4,3,0,7,0.5714285714285714,0.42857142857142855,0.0
8,31.876667022705078,2,SELL,0.9818006225766331,"[28.68400001525879, 32.089332580566406]",10000,9943.214668273926,63.753334045410156,10006.968002319336,3.9880008697509766,0.06968002319335938,4,3,1,8,0.5,0.375,0.125
9,34.990665435791016,1,BUY,0.5,"[28.68400001525879, 32.089332580566406, 34.990665435791016]",10000,9908.224002838135,104.97199630737305,10013.195999145508,3.9880008697509766,0.13195999145507814,4,4,1,9,0.4444444444444444,0.4444444444444444,0.1111111111111111
10,35.861331939697266,0,HOLD,4.5397868702434395e-05,"[28.68400001525879, 32.089332580566406, 34.990665435791016]",10000,9908.224002838135,107.5839958190918,10015.807998657227,3.9880008697509766,0.15807998657226563,5,4,1,10,0.5,0.4,0.1
11,34.56666564941406,0,HOLD,4.5397868702434395e-05,"[28.68400001525879, 32.089332580566406, 34.990665435791016]",10000,9908.224002838135,103.69999694824219,10011.923999786377,3.9880008697509766,0.11923999786376951,6,4,1,11,0.5454545454545454,0.36363636363636365,0.09090909090909091
12,34.232666015625,0,HOLD,4.5397868702434395e-05,"[28.68400001525879, 32.089332580566406, 34.990665435791016]",10000,9908.224002838135,102.697998046875,10010.92200088501,3.9880008697509766,0.10922000885009765,7,4,1,12,0.5833333333333334,0.3333333333333333,0.08333333333333333
13,34.03333282470703,0,HOLD,4.5397868702434395e-05,"[28.68400001525879, 32.089332580566406, 34.990665435791016]",10000,9908.224002838135,102.0999984741211,10010.324001312256,3.9880008697509766,0.1032400131225586,8,4,1,13,0.6153846153846154,0.3076923076923077,0.07692307692307693
14,36.47999954223633,0,HOLD,4.5397868702434395e-05,"[28.68400001525879, 32.089332580566406, 34.990665435791016]",10000,9908.224002838135,109.43999862670898,10017.664001464844,3.9880008697509766,0.1766400146484375,9,4,1,14,0.6428571428571429,0.2857142857142857,0.07142857142857142
15,37.97066879272461,2,SELL,0.9999073573949473,"[32.089332580566406, 34.990665435791016]",10000,9946.19467163086,75.94133758544922,10022.136009216309,13.274669647216797,0.22136009216308594,9,4,2,15,0.6,0.26666666666666666,0.13333333333333333
16,38.14666748046875,1,BUY,0.5,"[32.089332580566406, 34.990665435791016, 38.14666748046875]",10000,9908.04800415039,114.44000244140625,10022.488006591797,13.274669647216797,0.22488006591796875,9,5,2,16,0.5625,0.3125,0.125
17,37.654666900634766,0,HOLD,4.5397868702434395e-05,"[32.089332580566406, 34.990665435791016, 38.14666748046875]",10000,9908.04800415039,112.9640007019043,10021.012004852295,13.274669647216797,0.21012004852294922,10,5,2,17,0.5882352941176471,0.29411764705882354,0.11764705882352941
18,37.201332092285156,0,HOLD,4.5397868702434395e-05,"[32.089332580566406, 34.990665435791016, 38.14666748046875]",10000,9908.04800415039,111.60399627685547,10019.652000427246,13.274669647216797,0.19652000427246094,11,5,2,18,0.6111111111111112,0.2777777777777778,0.1111111111111111
19,37.793331146240234,0,HOLD,4.5397868702434395e-05,"[32.089332580566406, 34.990665435791016, 38.14666748046875]",10000,9908.04800415039,113.3799934387207,10021.427997589111,13.274669647216797,0.21427997589111325,12,5,2,19,0.631578947368421,0.2631578947368421,0.10526315789473684
20,38.732666015625,2,SELL,0.9986990171541775,"[34.990665435791016, 38.14666748046875]",10000,9946.780670166016,77.46533203125,10024.246002197266,19.91800308227539,0.24246002197265623,12,5,3,20,0.6,0.25,0.15
21,42.72066879272461,1,BUY,0.5,"[34.990665435791016, 38.14666748046875, 42.72066879272461]",10000,9904.060001373291,128.16200637817383,10032.222007751465,19.91800308227539,0.32222007751464843,12,6,3,21,0.5714285714285714,0.2857142857142857,0.14285714285714285
22,43.371334075927734,1,BUY,0.5,"[34.990665435791016, 38.14666748046875, 42.72066879272461, 43.371334075927734]",10000,9860.688667297363,173.48533630371094,10034.174003601074,19.91800308227539,0.3417400360107422,12,7,3,22,0.5454545454545454,0.3181818181818182,0.13636363636363635
23,52.0,0,HOLD,4.5397868702434395e-05,"[34.990665435791016, 38.14666748046875, 42.72066879272461, 43.371334075927734]",10000,9860.688667297363,208.0,10068.688667297363,19.91800308227539,0.6868866729736328,13,7,3,23,0.5652173913043478,0.30434782608695654,0.13043478260869565
24,59.137332916259766,2,SELL,0.9999999999673987,"[38.14666748046875, 42.72066879272461, 43.371334075927734]",10000,9919.826000213623,177.4119987487793,10097.237998962402,44.06467056274414,0.9723799896240235,13,7,4,24,0.5416666666666666,0.2916666666666667,0.16666666666666666
25,48.97999954223633,0,HOLD,4.5397868702434395e-05,"[38.14666748046875, 42.72066879272461, 43.371334075927734]",10000,9919.826000213623,146.93999862670898,10066.765998840332,44.06467056274414,0.6676599884033203,14,7,4,25,0.56,0.28,0.16
26,49.930667877197266,0,HOLD,4.5397868702434395e-05,"[38.14666748046875, 42.72066879272461, 43.371334075927734]",10000,9919.826000213623,149.7920036315918,10069.618003845215,44.06467056274414,0.6961800384521485,15,7,4,26,0.5769230769230769,0.2692307692307692,0.15384615384615385
27,49.871334075927734,0,HOLD,4.5397868702434395e-05,"[38.14666748046875, 42.72066879272461, 43.371334075927734]",10000,9919.826000213623,149.6140022277832,10069.440002441406,44.06467056274414,0.6944000244140625,16,7,4,27,0.5925925925925926,0.25925925925925924,0.14814814814814814
28,51.41866683959961,0,HOLD,4.5397868702434395e-05,"[38.14666748046875, 42.72066879272461, 43.371334075927734]",10000,9919.826000213623,154.25600051879883,10074.082000732422,44.06467056274414,0.7408200073242188,17,7,4,28,0.6071428571428571,0.25,0.14285714285714285
29,51.62533187866211,0,HOLD,4.5397868702434395e-05,"[38.14666748046875, 42.72066879272461, 43.371334075927734]",10000,9919.826000213623,154.87599563598633,10074.70199584961,44.06467056274414,0.7470199584960937,18,7,4,29,0.6206896551724138,0.2413793103448276,0.13793103448275862
30,51.15266799926758,0,HOLD,4.5397868702434395e-05,"[38.14666748046875, 42.72066879272461, 43.371334075927734]",10000,9919.826000213623,153.45800399780273,10073.284004211426,44.06467056274414,0.7328400421142578,19,7,4,30,0.6333333333333333,0.23333333333333334,0.13333333333333333
31,53.599998474121094,0,HOLD,4.5397868702434395e-05,"[38.14666748046875, 42.72066879272461, 43.371334075927734]",10000,9919.826000213623,160.79999542236328,10080.625995635986,44.06467056274414,0.8062599563598634,20,7,4,31,0.6451612903225806,0.22580645161290322,0.12903225806451613
